GENIE3_links,GRNBOOST2_links,PIDC_links,phase_synchrony_links
MYL12A_RPS27,ISG20_TPT1,BLK_FGFBP2,SAMD3_SNX2
MYL12A_RPL36,MYL12A_RPS14,LGALS1_SAT1,MS4A6A_MYL12A
C12orf75_RPS25,HLA-DMA_HLA-DQB1,RPLP2_RPS27,GZMA_LYAR
C12orf75_RPS13,KLRG1_RPL10A,CCR7_FCGRT,APMAP_SH2D1A
CD8A_PDLIM1,RAC1_S100A8,CFD_SNX2,PYCARD_S100A6
NEAT1_RPS4X,CD8A_EEF1A1,HLA-DQA1_LINC00926,ISG20_S100A9
HLA-DQB1_HLA-DRA,NOSIP_RPL13A,HLA-DRB1_NEAT1,CD99_CYBA
CXCR4_HCST,RPL23A_TKT,MS4A1_TALDO1,BLK_RPS5
GZMA_TSPO,CST7_RPL10A,FGFBP2_NCF2,APMAP_HLA-B
APOBEC3G_SERPINA1,LAG3_RPS23,CHST12_LGALS2,CCL4_CCR7
LGALS3_SPI1,COTL1_FCGRT,C12orf75_RPS11,CD247_CTSW
NKG7_RPL13A,HLA-DPA1_RPLP0,AP1S2_C12orf75,CCR7_RPS18
CEBPD_LAG3,CD79B_HLA-DRB5,CYBA_RPS10,AC092580.4_RPL18A
CYBA_S100A8,CTSS_RPL5,LAG3_MYL12A,AP1S2_FCGRT
CYBA_RPSA,BLVRB_CD79A,CD37_PDLIM1,PNOC_PYCARD
CD72_RPS4X,IL32_RPS27,C12orf75_NKG7,RPS4X_SH2D2A
B2M_RPS10,HLA-DRA_NKG7,RPL13A_RPSA,RPL10A_SNX2
GABARAP_GSTP1,HLA-A_RAC1,LYAR_MALAT1,CYBA_HLA-DRB1
RPS3_S100A9,CCR7_PFN1,NCR3_P2RX5,AC092580.4_HOPX
HVCN1_SH2D2A,BANK1_S100A9,APOBEC3G_TSPAN13,NKG7_TSPO
CTSW_GZMK,FTL_RPS18,CEBPD_HLA-DQA1,GABARAP_TYROBP
CD14_IL32,MATK_RPS12,LCK_PDLIM1,CD40_CTSS
FTH1_S100A9,LDHB_S100A11,RPL18A_RPL3,LAG3_S100A6
CCR7_RPS15A,MATK_RPL10A,COTL1_PYCARD,CYB561A3_PNOC
CD37_RPS12,CST7_FCER2,CD8B_LCK,AP1S2_CD2
RPS14_RPS18,GZMA_HLA-C,CD3D_PNOC,CCR7_RPS4X
RAC1_SPIB,HLA-DQA2_RPL11,RPS23_RPSA,EAF2_FGFBP2
RPS4X_S100A9,CD74_IL32,NEAT1_PDLIM1,ISG20_RPS15A
CD40_LST1,LY86_SAT1,CD72_RPS29,CD2_TALDO1
HLA-E_RPL31,FCRLA_HLA-DRB5,CD247_HLA-DRB1,NKG7_S100A4
CEBPD_SH2D1A,HLA-C_HLA-DQB1,AP1S2_IL32,S100A11_SERPINA1
GZMA_RPS10,BLK_HLA-A,CCL4_FCRL6,FCER1G_PTPRCAP
IRF8_RPS3,HLA-DRB1_RPL36,RPS11_RPS13,LAG3_RPS18
CD79B_FTH1,IRF8_NEAT1,GABARAP_P2RX5,SPI1_TMEM66
CD3D_RPS23,AC092580.4_SPIB,CST7_TIGIT,PNOC_TMEM66
RPL10A_TIGIT,GZMK_RPL32,CD74_HLA-DQB1,EAF2_RPL13A
LST1_MS4A1,CTSS_TYMP,GZMM_LYAR,CDA_CYB561A3
HLA-E_TMEM66,CD37_PSAP,HLA-DRB5_RPS14,FCRL6_FTL
MARCH1_TPT1,IL32_RPS4X,CCR7_HOPX,APOBEC3G_CYB561A3
CTSW_CXCR4,CD247_RPS18,CXCR4_FGFBP2,CCR7_RPS3
IL32_LYAR,CST7_PYCARD,CD72_OAZ1,RPL10_RPL36
CYBA_LAG3,C12orf75_TCL1A,CHST12_FCER2,LGALS3_RPS3
ARPC5L_MATK,HLA-A_HLA-DQA1,HLA-DRB1_SPIB,FTL_TMEM66
RAC1_RPS6,CXCR4_RPS29,CYBA_RPS25,NEAT1_RPL27A
CD2_HLA-B,CD68_RPL27A,CD79A_TSPO,GZMA_HLA-DRB5
GSTP1_RPSA,RARRES3_SAMD3,MS4A6A_PPAPDC1B,DUSP2_NPC2
CD99_RPL23A,HLA-DMA_NPC2,RPL13A_S100A6,CD37_CST7
FCGRT_VPREB3,CXCR4_PRF1,KIAA0125_NPM1,HCST_NKG7
RPS15A_RPS20,P2RX5_RPS6,HLA-DPB1_RPS4X,CST7_GSTP1
HLA-DQB1_RAC1,HLA-DMB_IL7R,RPL14_RPLP0,NKG7_SH2D2A
FCRL6_NPC2,RPL5_RPS3,CST7_HVCN1,CD3E_RPS14
CD37_RARRES3,NPM1_RPSA,FCER1G_OAZ1,GABARAP_HLA-DQA2
PFN1_RPS10,CD79A_LTB,SAT1_VPREB3,NKG7_TYMP
ISG20_RARRES3,IL32_PYCARD,LDHB_S100A6,CST7_PSAP
CD37_RPS11,RPS27A_S100A9,HLA-E_RPL3,NKG7_TIGIT
MALAT1_RPS6,S100A6_TCL1A,RPS5_TSPO,RPS29_RPS4X
FTL_TSPO,EAF2_RPS27A,CD74_PTPRCAP,CD68_TALDO1
RPS12_S100A4,LGALS3_TALDO1,CD74_TYMP,HLA-DPA1_SAMD3
CD68_VPREB3,CD99_FCER1G,CYBA_IL32,HCST_MS4A6A
NOSIP_RPS25,CTSS_IL32,CD247_RPS12,CD37_VPREB3
CTSW_SNX2,SMIM14_VPREB3,BLVRB_PDLIM1,CD72_MATK
DUSP2_HLA-A,GZMM_NOSIP,HLA-C_RPS29,CEBPD_RPS13
GZMM_LCK,GABARAP_LGALS2,ARPC5L_LDHB,CD37_RPL13A
NKG7_S100A8,BLK_CTSW,GZMM_MYL12A,MATK_RPSA
CXCR4_PSAP,HLA-DRB5_TMEM66,RPL10_RPL13,CST7_EAF2
MALAT1_RPS15A,MYL12A_PRF1,NPM1_PKIG,CD37_SPIB
HLA-A_RPL30,MS4A6A_S100A11,HLA-DPB1_NCR3,CD37_TSPAN13
FGFBP2_SERPINA1,CD72_LDHB,CST7_GABARAP,DUSP2_RPL30
AP1S2_RPS13,RPL13A_TIGIT,BLK_CHST12,LGALS2_NEAT1
NEAT1_SH2D1A,CD14_RPS3,C12orf75_CHST12,APOBEC3G_COTL1
CCL4_SH2D1A,HLA-DMA_LDHB,SAMD3_SERPINA1,APMAP_RPS20
CHST12_HCST,ISG20_RPL10A,HLA-DOB_NCF2,MALAT1_S100A8
HCST_RPS20,RPL11_RPS29,CCL4_TALDO1,S100A8_SERPINA1
RPL10A_TCL1A,CFP_RPL3,S100A11_S100A9,CD99_SPIB
CD3E_RPS3,CD8A_HLA-DRB5,CD247_VPREB3,CD3E_TSPAN13
FGFBP2_RPS11,HLA-DMB_RPL9,RPL18A_RPS5,CXCR4_RPS15A
RAC1_RPL3,HOPX_OAZ1,LINC00926_TSPO,FCN1_S100A11
GZMM_HOPX,IL32_S100A11,CTSW_MYL12A,HLA-E_IL7R
APOBEC3G_S100A8,RPL30_SMIM14,ISG20_NPC2,LGALS3_PDLIM1
CCR7_IL32,GSTP1_LGALS2,CST7_FCRLA,RPL35A_RPLP2
HLA-A_MATK,RPL36_RPS12,EEF1A1_RPS11,CD3D_HLA-DMB
CD37_PSAP,FTL_RPL18A,MALAT1_TALDO1,HLA-C_HLA-DQB1
PKIG_S100A6,CYB561A3_LDHB,CD79A_NPM1,FTH1_HCST
CFP_SH2D2A,GPX1_HLA-DQB1,CDA_LTB,APOBEC3G_S100A8
S100A6_TSPO,LYAR_RPS15A,APOBEC3G_HLA-DPB1,HLA-DRA_PNOC
HLA-B_RPL23A,MYL12A_S100A8,AIF1_APOBEC3G,CD3E_VPREB3
OAZ1_TSPO,HLA-C_RPS6,B2M_RARRES3,S100A8_TCL1A
CD37_RPS15A,NPM1_RPL13A,CD72_CFP,BANK1_MS4A6A
AIF1_TYMP,LY86_RPLP0,TALDO1_TSPAN13,BANK1_FCER1G
FCRL6_HCST,HLA-DOB_MS4A1,HOPX_IL7R,HCST_NEAT1
LTB_LYZ,MATK_RPL18A,CD72_GZMH,CCL5_HLA-DQB1
GZMA_MATK,RPL23A_RPS13,HLA-DQB1_HLA-DRB1,S100A11_SPI1
C12orf75_CD72,IRF8_RPL10,CD3E_GZMM,CD40_CEBPD
NOSIP_TPT1,ARPC5L_FGFBP2,GZMK_PRF1,BANK1_HLA-DPB1
CD8A_RAC1,GSTP1_HLA-DMB,FTH1_SNX2,LCK_S100A11
NEAT1_RPSA,FCRL6_NKG7,CD247_RPL10A,APOBEC3G_MALAT1
FCER1G_HLA-DRA,CD79B_RPL5,CXCR4_SMIM14,ARPC5L_HLA-DQB1
LGALS3_TYROBP,AC092580.4_RPLP0,CST7_RPS18,APOBEC3G_S100A11
CST7_RPL36,CD79A_FTH1,GZMA_RARRES3,HLA-DRA_LGALS3
CD8A_RPLP0,GZMM_LGALS1,HLA-DQA1_OAZ1,CHST12_MALAT1
CEBPD_MATK,MALAT1_RPS20,APOBEC3G_BANK1,CXCR4_PRF1
CD3E_NOSIP,KLRG1_RPL10,FCRLA_HLA-DQA1,HCST_RPL27A
RPS27_SAMD3,RPL9_SAT1,HLA-DQB1_LY86,HOPX_RPL21
RPL36_RPS14,COTL1_RPS18,GPX1_RPL36,LAG3_RARRES3
CST7_RPS4X,AC092580.4_CST7,CD8B_DUSP2,GPX1_RPSA
CCL5_HLA-C,CD3D_CD8A,APOBEC3G_PTPRCAP,CD8A_TSPAN13
RPS23_RPS5,CST3_RAC1,SNX2_TSPAN13,NCR3_RPLP0
LY86_PNOC,CD247_RPL27A,FCER2_HLA-DQB1,CD8B_RPS27A
CYBA_TYROBP,MALAT1_RPS27A,S100A6_SPI1,COTL1_NEAT1
CD37_GPX1,EAF2_RAC1,NKG7_TIGIT,LDHB_RPL35A
CST7_HLA-DRA,FCGRT_LDHB,APOBEC3G_LY86,ARPC5L_TSPAN13
GNG7_HLA-B,PNOC_RPL35A,CHST12_HLA-DRB1,MS4A6A_TMEM66
RPS5_S100A6,BRI3_PYCARD,CFP_LINC00926,PDLIM1_PNOC
CXCR4_MATK,HLA-DPA1_SH2D2A,CCL5_HLA-DPB1,CXCR4_RPL10A
NCR3_RPLP2,HOPX_NOSIP,CD99_CYB561A3,NPM1_RARRES3
CTSS_HLA-DPA1,CD8A_DUSP2,GSTP1_NEAT1,GPX1_S100A8
CD8A_LINC00926,ARPC5L_HLA-E,IL7R_RPS20,RPL30_RPSA
CD37_IRF8,NEAT1_NPC2,TCL1A_TSPO,HCST_SMIM14
AIF1_MALAT1,RPS25_SNX2,LYZ_S100A11,CDA_HCST
LYZ_SAMD3,CD79A_NKG7,HCST_SPIB,BRI3_PNOC
RPLP0_RPS27A,CD37_CTSS,MYL12A_PNOC,C12orf75_S100A8
CD79B_RPS27,NKG7_RPS14,CCR7_CXCR4,CEBPD_RPL11
ARPC5L_TYMP,GZMH_HLA-A,COTL1_HCST,CYB561A3_S100A8
RPL14_TMEM66,CD74_RPL11,HLA-DQB1_HLA-DRA,CFP_HLA-DQB1
RPS12_SH2D2A,LGALS3_RPS23,PRF1_RPS5,COTL1_RPL27A
NOSIP_RPS13,FTH1_HLA-B,CD247_HLA-B,S100A8_TIGIT
HLA-DMA_RPS27,CST7_CTSW,SPIB_TSPAN13,HLA-DQA2_TIGIT
HLA-DRA_S100A9,CD37_HLA-DQA1,APMAP_RPS5,DUSP2_LDHB
GZMK_NPC2,CD99_MS4A6A,FCER1G_PSAP,IL32_LINC00926
PTPRCAP_RPS18,MS4A6A_NKG7,ISG20_KLRG1,DUSP2_SPI1
CD40_RPL3,FTH1_HLA-DRB5,FTH1_PSAP,CFP_CST7
MS4A6A_PYCARD,KLRG1_NKG7,HLA-DOB_SH2D2A,CD3E_HOPX
CD2_CTSS,CD3E_GZMK,CD14_HLA-DQA1,CFD_RAC1
RPL10A_SAMD3,CTSW_RPL14,FCRLA_MYL12A,APOBEC3G_LGALS2
HCST_MATK,FCER1G_S100A11,MS4A6A_PNOC,CD79A_HLA-DQB1
CD99_GPX1,KLRG1_RPS14,GNG7_PDLIM1,HLA-DRB1_RAC1
CCL5_RPS27,HVCN1_RPS6,RPLP0_RPS20,RPL14_RPS20
HLA-C_LYAR,RPL18A_SPI1,CXCR4_GRN,LTB_RPS27
MYL12A_RPL27A,CST3_RPL11,MARCH1_TSPAN13,GZMK_ISG20
DUSP2_HVCN1,CD74_GZMM,GNG7_GZMK,CD79B_TYROBP
B2M_HLA-DRB5,CD3E_IL7R,LINC00926_PSAP,GZMA_GZMK
CD37_TMEM66,IL7R_RPL27A,CFP_IRF8,C12orf75_LGALS2
HLA-A_IL7R,APMAP_GZMH,CD8A_HLA-DOB,IL7R_RPS11
CD3D_FGFBP2,APOBEC3G_RPS27A,IL7R_S100A9,CTSS_GZMK
LAG3_S100A9,CCR7_HLA-DPB1,FGFBP2_TIGIT,GPX1_RARRES3
HCST_RPL31,HLA-DQB1_HLA-E,AIF1_TALDO1,GPX1_PKIG
RPS14_RPS4X,CTSS_RPS3,CD3E_SNX2,CD2_RPL10A
CD2_PRF1,BLK_FCER2,CFD_FCRL6,BLK_RPL32
GZMH_S100A4,RPS12_TPT1,GABARAP_RPL31,RPS13_RPS20
CD68_CD72,CCL4_RPL10A,LYAR_NOSIP,C12orf75_HLA-DOB
APOBEC3G_GZMA,CD72_CST3,CD99_COTL1,HLA-DMB_TIGIT
APMAP_RPL5,NOSIP_PDLIM1,HLA-B_NOSIP,CYB561A3_TSPO
HVCN1_NPM1,FTH1_NCR3,CD37_RPL31,IRF8_SH2D1A
CYB561A3_HLA-DRB5,NCR3_RPL18A,HLA-DRB1_OAZ1,KLRG1_RPL13A
CTSW_PTPRCAP,FCRL6_RPL13A,CST7_RPL18A,GZMH_TALDO1
OAZ1_RPS18,GRN_GSTP1,MS4A1_PSAP,LAG3_TSPO
CCL5_HLA-A,HLA-A_RPL21,HVCN1_SNX2,CD14_FGFBP2
CD8B_RPS5,PSAP_SERPINA1,CEBPD_NEAT1,FTH1_GABARAP
CYB561A3_RPS14,CTSS_LCK,HVCN1_TALDO1,GZMK_RPS12
CD99_RPL31,COTL1_LINC00926,LYAR_RPS3,MS4A1_SH2D1A
FCRL6_SPI1,LCK_RPS27A,GZMM_HLA-B,RPS12_SH2D1A
RPS20_S100A6,FCER1G_RPS13,BANK1_FGFBP2,HLA-DRA_PPAPDC1B
CD99_RPS10,OAZ1_RPS12,P2RX5_TALDO1,IL7R_RPS20
CFD_HLA-DQA1,C12orf75_FCRL6,APOBEC3G_FCN1,LTB_RPS3A
GABARAP_NPC2,CD3D_CD99,RPLP2_SH2D2A,OAZ1_TALDO1
AC092580.4_NOSIP,CD2_CD74,CD2_MYL12A,TALDO1_TSPAN13
RAC1_RPL18A,RPS3A_S100A11,CD74_PYCARD,HVCN1_LTB
CD2_RPL21,HLA-E_RPL21,CTSW_EEF1A1,CD3E_RPS20
CD2_NOSIP,FTH1_LST1,FCN1_SNX2,RPS10_RPSA
CEBPD_LGALS1,NOSIP_RPL18A,PFN1_SH2D1A,RPL9_SAMD3
CHST12_HLA-DQB1,C12orf75_HLA-DRB1,HLA-DOB_PNOC,RPS12_VPREB3
BANK1_GRN,LYAR_RPL23A,CD68_SH2D1A,GPX1_MS4A6A
HLA-E_RPS11,MALAT1_RPS6,AP1S2_CEBPD,CD3E_SH2D1A
RPS27A_TKT,MATK_RPL9,KIAA0125_MS4A6A,CD2_HVCN1
CD3E_OAZ1,RPS28_TIGIT,RPL14_S100A9,CD74_GZMH
RPL14_TALDO1,HLA-A_SAT1,RPS14_SERPINA1,GZMK_RPS25
CD247_RPS27,RPS6_TSPO,LCK_SH2D2A,DUSP2_SAT1
SERPINA1_TSPO,RAC1_RPL31,HOPX_PDLIM1,HLA-DQA2_PYCARD
CDA_HLA-DRB5,CD40_GPX1,CD2_MS4A1,RPL30_RPS5
APOBEC3G_HLA-DRB1,LGALS1_RPLP2,CCR7_LGALS3,PTPRCAP_RARRES3
IRF8_TYMP,CD2_RPS18,CD79A_RPS29,DUSP2_RPL13
CD72_HLA-DQA2,HLA-A_RPL13A,CD72_CD8B,LGALS3_TYMP
HLA-DPA1_LGALS2,LCK_RPSA,B2M_SAMD3,SMIM14_TYMP
CHST12_CYBA,CD79A_TIGIT,CD8B_EAF2,PNOC_SAT1
CD2_SAMD3,CFD_HLA-DPA1,HLA-DQA2_RAC1,GPX1_SERPINA1
RPL32_SNX2,SNX2_TCL1A,RPL13_RPS12,CST3_HLA-DRB1
CD2_TKT,FCER1G_RPS6,RPL14_RPLP2,BRI3_CCL4
RPL11_RPL3,HLA-DQA1_RPL13A,GZMM_TSPO,LGALS1_SERPINA1
RPS12_RPS6,CCL5_HLA-A,HOPX_TALDO1,HLA-A_HLA-DPA1
GZMH_VPREB3,LCK_RPS28,CHST12_PRF1,CCL4_S100A6
RPSA_TSPO,CTSS_NPC2,HLA-E_RPS29,NCF2_TIGIT
CD247_GRN,MALAT1_RPL18A,CD2_HLA-DMB,CCL4_SERPINA1
NKG7_SNX2,KIAA0125_VPREB3,PFN1_S100A11,C12orf75_TYMP
RPL9_RPS3A,CD37_RPSA,PRF1_SAT1,BLVRB_RARRES3
PRF1_RPS3A,IL7R_RPL18A,EEF1A1_HVCN1,APOBEC3G_TSPO
LYZ_RPS11,DUSP2_GZMM,HOPX_S100A8,CCL4_TYMP
COTL1_FCN1,AP1S2_HLA-E,HLA-DOB_SAT1,NPM1_PDLIM1
CD8B_MATK,MARCH1_PTPRCAP,FGFBP2_RPLP2,GZMA_HLA-DPA1
RPL35A_TYROBP,EAF2_GSTP1,CD247_RPLP2,PDLIM1_RARRES3
RARRES3_RPS4X,CD14_TKT,HCST_RAC1,LAG3_SAT1
CD79B_S100A6,NOSIP_RPS25,CD72_CD8A,C12orf75_HLA-DRA
B2M_GZMM,CST3_HLA-C,CD8B_RPS29,GZMK_RPL9
RPS3_TKT,OAZ1_PFN1,EEF1A1_MS4A1,C12orf75_TCL1A
NCR3_PRF1,APMAP_RPL32,CST7_HLA-DQB1,GZMK_SAMD3
HLA-DPB1_SH2D2A,B2M_NEAT1,KIAA0125_SAMD3,HLA-DQA2_SMIM14
IL7R_TKT,RAC1_TYMP,AP1S2_HLA-DPB1,HLA-DRB1_SH2D1A
C12orf75_RPS12,AC092580.4_RPL5,CD14_NCR3,GABARAP_TIGIT
CST7_S100A6,IRF8_RPS15A,HCST_MARCH1,SPI1_TSPO
CEBPD_PRF1,APOBEC3G_TMEM66,CFP_TCL1A,HLA-DPA1_TKT
AC092580.4_NPM1,EEF1A1_RPS3,S100A11_TCL1A,HCST_TYMP
EEF1A1_GZMK,CCR7_NKG7,RPL3_RPLP0,NOSIP_VPREB3
TALDO1_TMEM66,FTL_RPS4X,LCK_LY86,AIF1_CHST12
NKG7_RPS13,PRF1_RPS14,AP1S2_TYROBP,NPM1_RPL9
CD99_RPL3,KIAA0125_RPL5,HLA-DRA_RPS18,CST7_FCER1G
CD3D_TMEM66,HLA-DRB5_KLRG1,BLK_PDLIM1,CD247_NOSIP
NEAT1_PFN1,CHST12_IL7R,FCN1_PSAP,S100A11_S100A9
CXCR4_KLRG1,RPSA_SERPINA1,B2M_HLA-DPB1,HLA-DQA1_OAZ1
RPS18_S100A9,HOPX_LST1,TMEM66_TPT1,BANK1_SNX2
CD3E_GZMA,HLA-DMA_NCR3,APOBEC3G_TKT,COTL1_MS4A1
CD3E_GSTP1,CFP_LGALS2,CEBPD_IL7R,FGFBP2_HLA-DMB
RPS23_TALDO1,CD8B_PKIG,CST7_FTH1,FCRLA_IRF8
RARRES3_RPS14,CTSS_HLA-DQA1,CD79B_CTSW,COTL1_RPS15A
NPM1_TSPO,HLA-DQB1_TMEM66,CTSS_CXCR4,MARCH1_S100A11
CD8A_S100A6,HLA-DRA_P2RX5,B2M_RPL5,CDA_FGFBP2
HCST_RPS28,AIF1_IL7R,HLA-C_PSAP,FCER2_HLA-DRA
NCR3_TMEM66,CD14_RPL27A,CCL5_SH2D2A,CTSS_HLA-DQA1
CD3E_RPL36,HVCN1_TIGIT,RPL31_TALDO1,CCL5_HLA-DRA
GZMH_HLA-DPA1,AIF1_CTSS,B2M_GZMK,FGFBP2_HLA-DMA
COTL1_GZMH,FTH1_HLA-DMA,CD8A_HLA-DQA2,AP1S2_MYL12A
CYBA_IRF8,CST7_RPS20,NCF2_OAZ1,CD3E_NPM1
CTSW_MALAT1,CD99_FCN1,GZMH_RPS4X,PDLIM1_RPS14
RPS12_SH2D1A,CTSW_TCL1A,PSAP_TYROBP,MARCH1_S100A4
SH2D1A_SPIB,ARPC5L_MATK,PSAP_RPS20,CHST12_IRF8
RPS10_S100A11,CD8B_FCER1G,CD14_S100A11,COTL1_TKT
HLA-DRA_RPL36,FCGRT_SAT1,ISG20_RPL32,GZMM_LYAR
CD74_PFN1,GZMM_HLA-DRA,CEBPD_RPL30,BANK1_LTB
COTL1_NOSIP,PDLIM1_RPS18,CD72_TSPO,NPM1_RPL13A
EAF2_IRF8,RPS10_RPS13,HLA-B_SAMD3,GZMM_SPIB
RPS4X_TALDO1,RPL14_RPS13,LINC00926_RPS5,GZMM_HLA-DQB1
SH2D1A_SNX2,AP1S2_NKG7,FCN1_TSPO,CST7_TYMP
AC092580.4_RPS3,CD2_S100A9,APOBEC3G_NPC2,HLA-DPB1_MARCH1
CTSW_S100A6,CST7_CYB561A3,GPX1_S100A6,APOBEC3G_FCER2
HLA-DRB5_NCR3,AC092580.4_CD72,RPL3_RPL30,CST7_PNOC
PNOC_RPL27A,CFD_GZMM,CCL4_CHST12,LAG3_MARCH1
B2M_CYBA,CCR7_FCER1G,SH2D1A_SPI1,NOSIP_PRF1
LTB_TALDO1,CDA_P2RX5,GZMA_RPS25,COTL1_HLA-A
LTB_RPL5,CD68_RPS5,PNOC_S100A9,RPS15A_RPS28
IRF8_RPL14,AC092580.4_CST3,CST7_S100A11,CEBPD_GPX1
MALAT1_PFN1,MYL12A_TYROBP,CST3_HLA-DPB1,BRI3_CEBPD
RPL23A_RPS10,CD99_HLA-A,GZMA_HLA-DQA2,FCRLA_IL32
PTPRCAP_RPS14,CD79B_RPS20,CCL5_LTB,CD68_S100A11
LYZ_RPL21,CFP_IL7R,CD99_PPAPDC1B,LGALS3_LTB
HLA-DQB1_RPL35A,GRN_HLA-A,S100A6_TSPO,LY86_MYL12A
LGALS3_PYCARD,CCL4_RPS20,MYL12A_RPS5,CTSS_MALAT1
LYAR_RPL21,NCR3_RPS15A,KLRG1_S100A6,GZMM_SAMD3
MALAT1_PSAP,CYB561A3_TYROBP,S100A4_TCL1A,BRI3_HLA-A
GZMA_PSAP,RPL10A_RPS14,GZMH_RPLP2,HLA-E_SERPINA1
PRF1_RPL36,CTSW_NEAT1,FCRLA_RPL5,CD14_HLA-DQA2
NPC2_S100A11,RPS23_RPS6,B2M_MALAT1,HLA-DMA_HLA-DPA1
CYB561A3_SAMD3,CCL5_CCR7,CD40_GPX1,LDHB_RPL18A
FGFBP2_RPL18A,CD247_TALDO1,IL7R_MS4A6A,CTSW_HLA-DQA2
RPS18_RPS5,FCN1_RPS25,HOPX_OAZ1,HLA-DPA1_PTPRCAP
RPL13A_TPT1,IL32_RPL21,CCL4_GZMK,HLA-A_NKG7
RPS15A_RPS29,RPL5_S100A11,S100A11_S100A4,CD37_LGALS2
AIF1_RPS3,APMAP_GZMM,B2M_RPS28,RPL11_RPS10
MS4A6A_RPS6,MS4A1_RPS27,CST3_CXCR4,CD37_SMIM14
B2M_RPS12,CHST12_PFN1,ISG20_TCL1A,IL7R_RPS4X
CHST12_RPS20,CD247_GABARAP,RAC1_VPREB3,CYBA_TIGIT
FTH1_SAMD3,PNOC_RPL30,FCER2_RPS29,HLA-DPA1_PNOC
GZMK_TALDO1,NCF2_S100A4,GZMH_HLA-DRA,NKG7_SPIB
NPM1_RPS20,CD2_NOSIP,LYAR_SAMD3,P2RX5_RPS13
RPS27A_TSPO,GSTP1_RPL9,CST7_SNX2,EAF2_FCRLA
HCST_RPS11,HLA-E_RPL9,APOBEC3G_CD99,MYL12A_RPS23
MALAT1_NPC2,FCRLA_NCR3,CYB561A3_HCST,FCER2_TIGIT
HLA-DRB1_SAMD3,CCR7_RPL3,CTSW_TPT1,CD72_EAF2
GPX1_RAC1,CYB561A3_SMIM14,HLA-C_RPS23,CD79A_FCRL6
CD247_S100A4,PDLIM1_RPS6,HLA-DOB_ISG20,KLRG1_RPS10
IL32_SAT1,CD8B_HLA-DPB1,HLA-DQA2_LGALS3,FGFBP2_TIGIT
CCL4_SH2D2A,IL32_RPL10,HLA-DQA2_LYAR,CD79B_HLA-DRB5
CD74_CD8A,RPS10_RPS28,CXCR4_LTB,GZMK_RPL32
CCL5_NEAT1,HLA-DQA1_SH2D2A,CD8B_GZMA,BLK_GRN
HLA-B_LYAR,CHST12_MS4A6A,ISG20_VPREB3,IL32_RPS10
AP1S2_TYMP,LINC00926_LYZ,FTL_S100A11,CD79A_RPS3
CD79B_RPS25,RPL18A_RPS13,DUSP2_ISG20,CD3E_RPS10
GZMM_ISG20,CD3E_RPL5,DUSP2_RAC1,HLA-DPA1_NPC2
LGALS1_RPL9,RPL23A_RPL5,APMAP_HLA-B,HLA-DRB1_P2RX5
CEBPD_FCN1,CST3_FGFBP2,FCRL6_TSPAN13,HLA-DRB1_PKIG
RPS28_RPSA,RPL10_RPL21,RPL31_RPS15A,GZMK_RPL27A
CD40_HLA-DRA,CD8A_RPS23,RPL13A_RPL23A,GZMK_HLA-DOB
GZMM_RPS29,LGALS3_RPL10,CD8A_TCL1A,BLVRB_HLA-DRB1
HVCN1_SH2D1A,CFP_RPL11,EEF1A1_MALAT1,GZMH_TYMP
CCR7_ISG20,RPS14_RPS5,DUSP2_LYAR,PSAP_TIGIT
LAG3_SH2D1A,AC092580.4_PFN1,CD99_MYL12A,CD37_S100A11
IRF8_PSAP,CTSW_HLA-DRA,MATK_NKG7,RPL36_RPS15A
CD99_SH2D1A,IL7R_LST1,S100A11_SAT1,HLA-B_SERPINA1
NEAT1_RPLP0,RPL18A_RPS25,RPLP2_SH2D1A,CTSS_NEAT1
RPL5_S100A9,HVCN1_NCR3,HLA-DQA2_PNOC,CD37_RPSA
HLA-DMB_PKIG,CFD_LINC00926,CD8B_P2RX5,HLA-DMB_OAZ1
PKIG_S100A4,CD99_LGALS1,BANK1_ISG20,HLA-DRB1_NEAT1
CD79A_NPM1,ISG20_MALAT1,HLA-DPB1_S100A11,CD79B_OAZ1
CCL4_FCRLA,NPM1_RPS27,AP1S2_LGALS1,HVCN1_LGALS3
CD247_MATK,FGFBP2_PTPRCAP,CD3D_RPLP2,OAZ1_SPI1
FCRLA_NPM1,CD8A_CHST12,RPL31_RPS25,OAZ1_TCL1A
LTB_RPS27A,LGALS2_RPL5,CST7_RPS27A,BANK1_RPS27
HLA-DQA1_LINC00926,NEAT1_RPL32,EEF1A1_LINC00926,CHST12_OAZ1
LCK_LYAR,KIAA0125_RPL35A,MYL12A_PKIG,BANK1_HLA-DQB1
GZMM_KLRG1,GZMA_RPL11,CCR7_CDA,ARPC5L_CD72
HCST_RPL35A,C12orf75_RPS12,ARPC5L_CST7,AP1S2_CD3D
LTB_SNX2,IL32_RPS14,PSAP_SAMD3,LGALS3_PFN1
B2M_RPL27A,GNG7_RPS14,CD72_HLA-DQA1,CD3E_MALAT1
SAMD3_SH2D2A,MATK_P2RX5,CCL5_FCER2,CD72_FGFBP2
CD8B_FCRL6,CDA_GPX1,LY86_PSAP,CD72_KLRG1
RPL11_TYROBP,CD40_CD74,CD99_S100A8,FCGRT_NEAT1
RPS14_RPS23,CD68_IL7R,RPS18_RPS23,CD72_OAZ1
RPL14_RPL32,FCER2_PRF1,HLA-DQA1_TCL1A,CD99_FCRL6
