GENIE3_links,PIDC_links,GRNBOOST2_links,phase_synchrony_links
GNLY_S100A8,AP001189.4_C5orf56,CEBPB_GNG11,CD79B_TCL1A
GZMA_LAMTOR1,KLRB1_SPIB,HLA-DQB1_IGFBP7,CST3_PTGS1
AQP3_SWAP70,FCGRT_HLA-DRB1,MPP1_PLBD1,MS4A6A_PLD4
CST7_HIST1H2AC,SERPINF1_TMEM40,DYNLL1_FCER1G,HLA-DMB_TALDO1
HINT1_LYAR,LYAR_MMD,GPR56_NRGN,CLEC10A_HLA-DMA
CLU_P2RX5,GYG1_HLA-DQB1,KLRG1_TUBB1,SMCO4_SPIB
C5AR1_LST1,CA2_HLA-DQB1,KLRB1_XCL1,CLU_SNX29P2
HVCN1_UBB,C5AR1_F13A1,H2AFY_SNX29P2,CMTM5_MYL9
AP001189.4_TCL1A,C5AR1_PTGS1,C5AR1_PKIG,MFSD1_PHACTR1
SDPR_UBB,FCGR2B_NCR3,C9orf142_TALDO1,BLVRA_CA2
IGFBP7_SWAP70,CLIC3_MAP3K7CL,NRGN_PLBD1,PF4_S100A8
LTB_SWAP70,ABI3_CA2,PLD4_TCL1A,FCGR2B_TNFSF13B
CD79B_GAS2L1,FCRL6_LY6G6F,IL1B_LST1,C5AR1_PLD4
CCL5_NCF2,LTB_MAL,CD79B_FGFBP2,CD2_F13A1
CLU_LY6G6F,CLEC1B_PGRMC1,EAF2_GZMK,BLNK_SNCA
ADAM28_SRGN,HLA-DMB_PLBD1,ARPC1B_NRGN,EAF2_PRSS23
IFITM3_SMCO4,PARVB_PLEKHF1,COTL1_IFITM3,CA2_FCGR2B
ABI3_PNOC,HLA-DOB_SAMD3,CCL3_FCN1,GP1BA_KLRC1
FCGR3A_NCOA4,AIF1_HLA-DPB1,CTSW_FGFBP2,SMIM14_SNX29P2
CD247_LGALS3,HLA-DOB_PLEKHF1,CLIC3_TPM1,HLA-DMB_TSC22D1
CCL4_KLRB1,C9orf142_CTSW,KLRC1_S1PR5,IGLL5_MS4A1
ARPC5L_P2RX5,CTSS_FCN1,JAKMIP1_MS4A1,ARPC1B_FCER1G
S100A11_TIGIT,HLA-DMB_TNFSF13B,IGLL5_SPARC,HLA-DRB1_MARCH2
HLA-DQA1_SWAP70,CD9_NPC2,HLA-DRB1_LGALS3,CD9_LINC00926
MPP1_SMCO4,HLA-DPA1_LST1,FCGRT_FCN1,MAP3K7CL_SMIM14
FGFBP2_ODC1,ACRBP_HINT1,CD79A_PLBD1,ADAM28_HLA-DOB
PTCRA_S100A8,FCGR3A_LGALS1,HLA-DRB1_PLA2G12A,CD2_GP9
LY6G6F_PLBD1,GSN_TMEM40,HLA-DQB1_PTGS1,CTSS_FCGR3A
HLA-DQB1_IFITM3,CD79B_MYL9,GNG11_PF4,CD79B_GYG1
CD2_XCL2,MMD_NCR3,LGALS3_TALDO1,GNG11_HOPX
MAP3K7CL_TREML1,CEBPB_DYNLL1,CCL4_ODC1,HLA-DQA1_PLD4
GSTP1_PRF1,MMD_PRR5,CCL5_FCRL6,LGALS2_LGALS3
PTPRCAP_S100A6,ITGA2B_TREML1,HINT1_PRSS23,GP1BA_LDLRAP1
HLA-DRB1_LDLRAP1,LTB_MS4A6A,PRR5_PTCRA,CYBA_IFI30
FCGRT_TNFSF13B,AQP3_SWAP70,CYBA_TYROBP,CCL3_KLRB1
HLA-DMB_IFI30,CTSS_LST1,CD72_CLEC10A,CD37_CLU
GNG11_HLA-DQA1,ACRBP_SPIB,GIMAP5_PTPRCAP,ARPC1B_CDA
IGSF6_LST1,CA2_IFI30,CCL3_CD79A,F13A1_PTPRCAP
C9orf142_COTL1,CA2_PHACTR1,GNLY_LTB,GSN_HLA-DQB1
PARVB_PKIG,JAKMIP1_KLRB1,APOBEC3G_LDLRAP1,LTB_TUBB1
FCGR3A_PLA2G12A,CLU_TREML1,NKG7_XCL2,GP1BA_MAL
NCOA4_ODC1,KLRB1_LAT2,MAL_NCR3,S100A12_SNX29P2
CA2_LINC00926,HIST1H2AC_ODC1,AIF1_SNCA,BLNK_TPM1
HLA-DMB_RGS18,FOLR3_TSC22D1,AKR1C3_ODC1,LGALS3_S100A8
CCL5_LDLRAP1,CLDN5_PLA2G12A,CD72_ITGA2B,LGALS3_RGS18
CD37_NCF2,GIMAP5_GIMAP7,FCER1A_NCF2,IFI30_MFSD1
CD9_CST3,GAS2L1_ODC1,CST7_FCGRT,C5AR1_SMCO4
FPR1_NCF2,JAKMIP1_NCR3,GSN_LTB,GPX1_RAMP1
FCGR3A_LITAF,CD9_DYNLL1,FCER1A_SEPT5,GPR56_SMCO4
IGFBP7_PKIG,GP1BA_LTB,APOBEC3G_FCRL6,CD37_SPARC
FGFBP2_P2RX5,GP9_PRSS23,CD79B_HLA-DPB1,ASGR1_HLA-DMB
ASGR1_CST3,SMIM14_TNFSF13B,GSN_GZMA,CA2_LGALS3
FGFBP2_PRR5,C2orf88_CD160,C2orf88_LINC00926,CD2_GPX1
BLVRA_NPC2,NCR3_PGRMC1,CD79B_SNCA,FCRLA_MYL9
ENHO_SERPINF1,CDA_HLA-DMB,GPR56_SDPR,PGRMC1_TPM4
SERPINF1_TCL1A,JAKMIP1_KLRG1,GP9_JAKMIP1,AP001189.4_CD2
CDA_TYROBP,CDA_LGALS3,HIST1H2AC_XCL2,LINC00936_TPM1
ITGA2B_LY6G6F,NCR3_SPIB,CD19_SERPINF1,CD72_LY6G6F
CCL4_MFSD1,CD79B_IGLL5,C1orf162_RP11-367G6.3,GZMK_SWAP70
PLA2G12A_PNOC,AP001189.4_TMEM40,GZMB_PTPRCAP,EAF2_HLA-DMA
DYNLL1_TALDO1,GZMK_LAT2,HOPX_S100A12,PGRMC1_TCL1A
CCL5_LGALS2,P2RX5_SERPINF1,ASGR1_S100A6,APOBEC3A_MAP3K7CL
CD79A_P2RX5,H2AFY_SPARC,AKR1C3_KLRC1,MYL9_PKIG
ITGA2B_PHACTR1,CLEC1B_SPIB,FCRL6_SRGN,CLEC10A_GAS2L1
NCR3_TTC38,TCL1A_VAMP8,C1orf162_XCL1,CST3_EAF2
GNLY_PRSS23,CLIC3_SERPINF1,NCOA4_ODC1,APOBEC3A_SWAP70
ARPC1B_IFITM3,NCOA4_PTGDR,CD1C_CYBA,GZMA_LYAR
AIF1_HIST1H2AC,GSN_TREML1,BLVRA_PF4,GP1BA_PTPRCAP
RP11-367G6.3_SNX29P2,PGRMC1_SNCA,ARPC5L_CDA,CCL4_FGFBP2
CST7_KLRC1,CD79B_RP11-367G6.3,FGFBP2_TCL1A,CLDN5_HINT1
CEBPB_PTPRCAP,CD160_HINT1,LTB_LYAR,CA2_TYROBP
ACRBP_KIAA0125,FCN1_HLA-DRB1,HOPX_NRGN,FOLR3_SMIM14
AKR1C3_CST3,CD160_LDLRAP1,GP1BA_LST1,S100A11_SERPINF1
PTGDR_RAMP1,CST3_HLA-DPA1,CYBA_SNX29P2,IGSF6_MFSD1
CD247_GZMA,CLEC1B_TPM1,FCRL6_SMIM14,ASGR1_LST1
CYBA_GYG1,AQP3_JAKMIP1,MZB1_PLBD1,FCGRT_TYROBP
CLEC10A_FCER1A,AQP3_FCGR2B,AIF1_PKIG,ITGA2B_PTPRCAP
ARPC1B_PYCARD,LYAR_SWAP70,IFI30_PTGS1,ASGR1_EAF2
FERMT3_PTGDR,FOLR3_RGS18,EFHD2_KLRC1,GRN_MS4A1
ARHGAP24_CA2,CD9_IFITM3,FCRL6_IFI30,IFI30_MZB1
FGL2_GSN,CD9_FCGRT,CD9_GZMB,KLRC1_MAL
C1orf162_PLBD1,CLDN5_LTB,EFHD2_ZAP70,FCGRT_FOLR3
CLIC3_PYCARD,P2RX5_PKIG,ALDH2_HLA-DMB,C5orf56_S100A6
CD2_HVCN1,GPX1_SDPR,PLA2G12A_SNX29P2,EAF2_SERPINF1
GNLY_TPM1,IRF8_LTB,LAMTOR1_RGS18,CD79B_PPBP
HINT1_KLRC1,AC147651.3_C2orf88,C5AR1_IFI30,FOLR3_TYROBP
ARPC5L_ODC1,MAP3K7CL_PKIG,LYAR_SAMD3,KLRC1_PRR5
BLNK_RP11-367G6.3,MAP3K7CL_SERPINF1,CD37_GZMK,APOBEC3A_S100A12
FGL2_MARCH2,NCR3_SWAP70,C2orf88_CLEC10A,PLEKHF1_SRGN
CD37_PYCARD,IGFBP7_NKG7,HVCN1_PNOC,PRSS23_TPM4
C5orf56_S1PR5,S100A8_ZAP70,ODC1_XCL2,CD9_XCL2
KLRC1_UBB,FOLR3_ZAP70,FCRLA_KLRC1,CCL4_FCER1G
AQP3_PNOC,AQP3_MMD,C1orf162_SAMD3,ENHO_LST1
ABI3_HIST1H2AC,FCGR2B_KLRG1,PGRMC1_PTPRCAP,CEBPB_PRF1
C9orf142_HVCN1,CLDN5_HIST1H2AC,CLEC10A_IFI30,EFHD2_TIGIT
LAT2_SPIB,ACRBP_NCR3,HLA-DPB1_HLA-DRB1,FGL2_LINC00936
CCL5_PDIA3,ALDH2_HLA-DPA1,GPR56_S100A12,FCN1_HLA-DRB1
IGSF6_LGALS2,CST7_PRSS23,CST3_TIGIT,MAL_MAP3K7CL
HLA-DMA_MS4A6A,ALDH2_APOBEC3G,HVCN1_SPARC,CEBPB_MAL
C5AR1_FCGRT,CD72_NCOA4,CTSW_GZMB,GNG11_LDLRAP1
CA2_SERPINF1,AC147651.3_SWAP70,CLEC10A_SMIM14,GZMK_PPBP
HAVCR2_HIST1H2AC,GNG11_GPX1,CLEC10A_NCR3,GPX1_LAMTOR1
TNFRSF1B_ZAP70,EAF2_S100A8,CD72_LINC00926,C1orf162_CEBPB
C9orf142_ZAP70,KLRG1_MMD,APOBEC3A_CMTM5,FPR1_SWAP70
CD72_CD79A,CMTM5_TNFSF13B,CLDN5_GZMK,SNX29P2_SPIB
CD37_CD79B,CD79B_GZMK,GZMB_HOPX,MZB1_S100A11
FCER1G_TNFRSF1B,ABI3_LAMTOR1,KIAA0125_MMD,PGRMC1_TPM1
SPIB_TPM1,ODC1_PLA2G12A,MYL9_PLBD1,AC147651.3_F13A1
CTSW_NCOA4,COTL1_MARCH2,ARPC1B_TIGIT,FCGR3A_GZMB
CD247_FERMT3,ASGR1_TIGIT,CLIC3_PRF1,LGALS1_S100A6
CD1C_PLD4,KIAA0125_P2RX5,AP001189.4_TYROBP,MAP3K7CL_PLBD1
FERMT3_NCR3,ASGR1_CMTM5,LGALS1_NCF2,FCGR2B_TSC22D1
FCGRT_GP1BA,LINC00936_PHACTR1,ASGR1_SPARC,CLEC10A_S100A11
SRGN_TPM4,IFI30_LINC00936,CCL4_PRSS23,CYBA_NKG7
LYAR_SMCO4,C5AR1_MS4A6A,AP001189.4_GNLY,CLEC10A_MAL
GNLY_GRN,GZMK_PTCRA,ARHGAP24_FPR1,CD2_SPARC
AQP3_SNCA,PKIG_TMEM40,HINT1_SDPR,CD2_ITGA2B
PLEKHF1_SRGN,F13A1_HLA-DPB1,MFSD1_PRR5,ASGR1_CD1C
AP001189.4_MAP3K7CL,HLA-DPB1_PTGS1,AP001189.4_S100A8,HLA-DQB1_SMIM14
APOBEC3G_GPX1,AIF1_TIGIT,ASGR1_PKIG,FOLR3_S100A8
PLA2G12A_SNCA,CLU_SAMD3,CD160_MS4A6A,ASGR1_CDA
CTSW_SNX29P2,CMTM5_PLBD1,HLA-DRB1_PLBD1,HAVCR2_NRGN
CCL3_CYBA,HLA-DRB1_LGALS3,PF4_PRF1,C5AR1_LST1
MAFB_MARCH2,AP001189.4_CLIC3,HLA-DPB1_MPP1,ADAM28_AP001189.4
ASGR1_NRGN,IFI30_TALDO1,CD19_RGS18,AC147651.3_CLEC10A
CD72_LINC00936,PHACTR1_TALDO1,CD247_TCL1A,CD37_GNG11
HOPX_RAMP1,SWAP70_TUBB1,AQP3_XCL1,AQP3_CLDN5
F13A1_FCGRT,LTB_PTCRA,GZMH_S1PR5,CD2_LY6G6F
SPON2_TALDO1,CD79B_PF4,GPX1_ITGA2B,FPR1_NRGN
DYNLL1_TYMP,MS4A6A_S100A8,GZMH_TTC38,GZMH_MFSD1
CCL5_CD2,RGS18_S100A8,CD19_MS4A6A,MAFB_MAP3K7CL
GNG11_IGSF6,AC147651.3_ODC1,CD247_PARVB,MAP3K7CL_TSC22D1
GZMB_HVCN1,AP001189.4_MAP3K7CL,F13A1_IFI30,GSTP1_HLA-DQA1
CCL3_CD2,CLU_PRSS23,BLNK_CLU,CD37_LTB
MARCH2_PRR5,KLRG1_TPM1,C9orf142_LTB,PLD4_TNFSF13B
CTSW_PRSS23,BLNK_MAL,COTL1_P2RX5,FCER1G_KLRB1
PLEKHF1_SMCO4,CD19_MAL,FCGR3A_LTB,FCRLA_SWAP70
PLBD1_RGS18,JAKMIP1_TUBB1,PRSS23_SMIM14,CD2_CLU
MPP1_SERPINF1,CDA_HLA-DRB1,MFSD1_PKIG,ADAM28_LINC00926
ARPC1B_CD2,BLNK_KLRB1,GYG1_PHACTR1,CLU_PTPRCAP
CTSS_IL32,CD19_KLRB1,MS4A6A_TYROBP,CDA_LGALS3
C5orf56_SRGN,CTSS_HLA-DPB1,EFHD2_P2RX5,ADAM28_GNG11
PGRMC1_SPIB,PNOC_S100A12,F13A1_LY6G6F,FCER1G_FCN1
FCRL6_GSN,KIAA0125_KLRB1,IGLL5_PLD4,CD79A_LTB
HLA-DMB_LTB,FGL2_HLA-DQA1,GP1BA_TPM1,GIMAP5_GIMAP7
GPX1_IFITM3,HIST1H2AC_LAT2,FGFBP2_TYROBP,MAP3K7CL_SERPINF1
FERMT3_SDPR,FERMT3_SNX29P2,DYNLL1_NKG7,IGSF6_TYROBP
APOBEC3G_FCGRT,AC147651.3_FCGR2B,GZMB_TTC38,SDPR_TPM1
GIMAP7_LTB,ALDH2_DYNLL1,CLIC3_FGL2,PTGS1_TYROBP
HOPX_TNFSF13B,PLEKHF1_TMEM40,ARPC5L_PRF1,SPIB_TSC22D1
CD247_GPX1,CD160_LITAF,VAMP8_XCL2,NKG7_TYROBP
CYBA_NPC2,HOPX_ODC1,FPR1_NCF2,LAT2_PRR5
CST7_PDIA3,CD9_SMCO4,SWAP70_UBB,HLA-DOB_IRF8
LGALS3_RAMP1,AP001189.4_GSN,HINT1_LDLRAP1,MAFB_S100A11
FERMT3_GIMAP5,CD9_HLA-DPA1,GNLY_PRSS23,GZMH_LGALS1
GAS2L1_JAKMIP1,ALDH2_TIGIT,CD37_PRF1,CYBA_FPR1
APOBEC3A_CLEC10A,CD160_ODC1,HLA-DPA1_TNFSF13B,LYAR_TCL1A
CD79A_TMEM40,DYNLL1_EFHD2,ACRBP_DYNLL1,CCL4_PRF1
CST3_TIGIT,CLIC3_PKIG,C9orf142_FCER1G,CLIC3_PRF1
GIMAP5_KLRB1,CD9_GRN,CD1C_PPBP,CD247_GAS2L1
HLA-DOB_PKIG,CTSS_NPC2,MS4A1_PLBD1,KLRG1_S100A12
PRF1_RAMP1,CEBPB_HLA-DQA1,GNLY_GZMH,PTCRA_SDPR
CDA_SNCA,IGFBP7_IGSF6,ADAM28_HLA-DOB,FGL2_TNFSF13B
CD2_GPX1,ARHGAP24_NCOA4,ARPC1B_KLRC1,LGALS3_MAP3K7CL
FERMT3_NCOA4,COTL1_MFSD1,C5orf56_RGS18,ARHGAP24_CD79B
GIMAP7_HLA-DQA1,FCRL6_PHACTR1,H2AFY_LST1,ALDH2_S100A12
FCER1A_PKIG,FCRL6_IFI30,GYG1_IGSF6,CLEC10A_CST3
CD2_GZMK,AC147651.3_JAKMIP1,CCL3_HVCN1,HAVCR2_NKG7
LY6G6F_SPARC,COTL1_PRSS23,ABI3_SNCA,CD72_SEPT5
LTB_NCR3,ACRBP_CLDN5,EFHD2_GPR56,FOLR3_TNFSF13B
BLNK_SPIB,GSTP1_IGSF6,PLEKHF1_SRGN,IGFBP7_SPON2
HLA-DPA1_LGALS2,APOBEC3A_CA2,FGL2_GP1BA,HLA-DMA_NRGN
MFSD1_MS4A1,AIF1_F13A1,HLA-DQA1_PKIG,GZMK_KIAA0125
GZMA_PTGDR,AIF1_PTGS1,GNLY_H2AFY,MMD_TUBB1
ACRBP_MAL,CD79A_SNX29P2,IL1B_PTCRA,PF4_SPIB
CD9_PLBD1,CDA_CMTM5,CD247_MS4A6A,H2AFY_TNFRSF1B
CCL5_FCGR3A,GPX1_LY6G6F,ABI3_MARCH2,CST7_SPON2
CCL3_H2AFY,GPR56_SMIM14,CTSW_PRSS23,CD72_GP9
HLA-DMB_TALDO1,CCL5_GNLY,IFITM3_LINC00926,GZMB_HAVCR2
CST3_NCOA4,AQP3_ODC1,IGFBP7_RGS18,NCF2_SWAP70
LGALS3_TNFRSF1B,C9orf142_LINC00926,IGLL5_LINC00926,MZB1_PHACTR1
CD247_PARVB,MAL_PGRMC1,FCGR3A_XCL1,IFITM3_SMCO4
KLRG1_S100A12,CD1C_NCOA4,MAFB_PLBD1,CST3_SERPINF1
GSTP1_VAMP8,S100A12_S100A8,CD2_CLDN5,LY6G6F_MMD
ARPC5L_NCF2,ALDH2_FCGRT,GPR56_PLD4,ARHGAP24_GZMK
EFHD2_TNFRSF1B,HLA-DQA1_MPP1,FPR1_ITGA2B,PLD4_S100A11
CD2_SNCA,IL32_NRGN,ABI3_NCOA4,PYCARD_SPON2
CCL4_COTL1,CLU_TPM4,LITAF_PTGDR,CD2_TMEM40
FCER1G_ZAP70,IL32_IRF8,HLA-DPB1_TREML1,CCL5_LGALS2
ODC1_PNOC,FCGRT_SAT1,FGFBP2_ODC1,LGALS3_TNFRSF1B
PNOC_RP11-367G6.3,HLA-DPB1_IL1B,MAL_TUBB1,CD72_PKIG
HINT1_XCL1,APOBEC3A_FGL2,CD160_PNOC,PKIG_SDPR
PHACTR1_PLD4,FOLR3_MS4A6A,ADAM28_ALDH2,F13A1_GAS2L1
GZMA_SMIM14,ENHO_MFSD1,CD72_ENHO,C1orf162_HLA-DOB
CD9_HLA-DQA1,NPC2_SAT1,GZMA_MFSD1,PTGS1_S100A11
FGFBP2_TIGIT,GAS2L1_SWAP70,FCRLA_GZMK,CMTM5_P2RX5
ARHGAP24_CD19,CD79A_S1PR5,PARVB_PPBP,FPR1_MZB1
GZMB_SRGN,CCL3_S100A8,H2AFY_TCL1A,MAP3K7CL_TNFRSF1B
CD72_GZMK,CD160_GIMAP7,CD160_GNLY,CLIC3_H2AFY
IGLL5_P2RX5,AQP3_PGRMC1,ADAM28_PKIG,MZB1_SMIM14
CCL4_PRR5,C5AR1_NRGN,AP001189.4_FGFBP2,ACRBP_PLD4
PRF1_TTC38,HVCN1_PDIA3,AKR1C3_XCL1,CYBA_SERPINF1
APOBEC3G_FCRL6,C5orf56_PTGDR,FCGR3A_LST1,CLEC10A_MFSD1
GNLY_HVCN1,HLA-DPB1_LGALS2,CDA_PHACTR1,FGL2_LST1
BLVRA_ENHO,C9orf142_GSN,ABI3_PLEKHF1,AC147651.3_CD247
EFHD2_ODC1,CD247_NKG7,ADAM28_CST7,ADAM28_CLDN5
BLVRA_LINC00936,CTSS_TIGIT,GYG1_TMEM40,CD37_TPM4
PDIA3_TYMP,LAMTOR1_RAMP1,SPON2_TALDO1,GP1BA_PPBP
GPX1_TALDO1,AQP3_SPIB,C9orf142_SWAP70,GRN_LST1
GZMA_MAL,CD160_LAT2,CA2_CD9,AIF1_LST1
IRF8_PRR5,C5AR1_CMTM5,CD247_PLBD1,CMTM5_KLRC1
GYG1_SWAP70,IL32_ZAP70,CCL3_GYG1,AIF1_MAP3K7CL
CEBPB_GIMAP5,KLRB1_MMD,APOBEC3A_BLVRA,HLA-DPA1_LGALS3
FCGR3A_S100A11,ASGR1_GPR56,CCL5_MPP1,CD160_DYNLL1
CCL5_MFSD1,FCGR2B_GAS2L1,CD72_RAMP1,LGALS2_MAP3K7CL
CLEC10A_IFI30,CST7_NKG7,CLIC3_SPON2,LST1_SMIM14
CST7_SAT1,CLEC10A_SAMD3,FCER1G_GZMK,DYNLL1_HIST1H2AC
HINT1_UBB,IL32_PRR5,GIMAP5_GPR56,PPBP_S100A8
PDIA3_VAMP8,AIF1_IL1B,HINT1_XCL2,NCF2_S100A11
AQP3_CLDN5,GSTP1_NPC2,C9orf142_JAKMIP1,PRSS23_SERPINF1
GPR56_SNCA,LINC00936_LY6G6F,PNOC_RGS18,CMTM5_PF4
ARPC1B_FCER1G,P2RX5_TPM1,CLU_PTPRCAP,ENHO_TYROBP
FCER1G_GNLY,PLD4_SAMD3,ACRBP_LINC00926,CA2_S100A11
FERMT3_S100A12,HINT1_HIST1H2AC,GNLY_HLA-DRB1,ARHGAP24_GP1BA
GPX1_NCOA4,ALDH2_NPC2,CLEC10A_JAKMIP1,ARPC5L_FCRL6
GIMAP7_HOPX,LTB_SNCA,CTSW_KLRB1,SNCA_TNFSF13B
TCL1A_TREML1,F13A1_SMCO4,S100A6_TYMP,GZMB_MAL
CCL5_HLA-DPB1,PTGS1_SMCO4,MS4A1_SPARC,BLVRA_S100A12
GSTP1_JAKMIP1,KLRG1_PGRMC1,PLD4_RP11-367G6.3,JAKMIP1_XCL1
ALDH2_PLBD1,FCN1_LST1,FCER1G_GZMA,IL1B_MPP1
CLU_FCER1A,ALDH2_GPR56,AKR1C3_GZMB,IGLL5_SWAP70
MAL_S100A12,COTL1_GSN,CEBPB_MS4A6A,PLBD1_SWAP70
HIST1H2AC_TPM1,C2orf88_PDIA3,C5AR1_CA2,IGFBP7_MAL
GNG11_ITGA2B,CST3_HLA-DRB1,CD79B_XCL2,CTSS_PLEKHF1
CCL4_HLA-DRB1,PTGDR_SERPINF1,IFITM3_LY6G6F,GZMB_SERPINF1
GIMAP7_LAMTOR1,AP001189.4_P2RX5,BLVRA_NPC2,BLVRA_FGL2
ARPC1B_COTL1,GSN_NCOA4,CLEC10A_TCL1A,BLVRA_NCF2
FPR1_ITGA2B,C5AR1_PLBD1,AKR1C3_TTC38,BLVRA_TNFSF13B
HLA-DRB1_PLBD1,APOBEC3A_GYG1,EFHD2_GZMB,HLA-DPB1_TYMP
DYNLL1_HLA-DPA1,KLRC1_PGRMC1,GNG11_NRGN,C5orf56_MPP1
BLNK_TPM1,MFSD1_SAMD3,GPX1_RP11-367G6.3,CD247_CEBPB
FCER1A_LY6G6F,CD37_S1PR5,LGALS2_PRSS23,AIF1_CST3
CD19_SERPINF1,SAMD3_TMEM40,ARPC1B_GPX1,MFSD1_SNCA
GSN_IGFBP7,HLA-DMA_HLA-DPB1,AKR1C3_PTPRCAP,HINT1_PTCRA
PGRMC1_TUBB1,GPR56_PLBD1,CYBA_HVCN1,GPX1_IFITM3
LY6G6F_MAFB,ALDH2_CEBPB,IGSF6_LGALS2,GP9_XCL2
C2orf88_KIAA0125,NPC2_PLBD1,CLEC1B_TYROBP,GP9_PTPRCAP
ADAM28_FCGRT,CYBA_NKG7,PRSS23_TPM4,HLA-DMA_SERPINF1
CD1C_MAP3K7CL,HIST1H2AC_SPIB,FGFBP2_TTC38,CD160_UBB
CD9_CLU,CEBPB_GPX1,ARPC5L_KLRB1,ASGR1_FOLR3
CST7_PLEKHF1,MAP3K7CL_PLEKHF1,COTL1_FGFBP2,GIMAP7_HAVCR2
ABI3_LTB,AC147651.3_MMD,C5orf56_NRGN,PKIG_TPM1
MAFB_PLBD1,GAS2L1_JAKMIP1,FGFBP2_SRGN,FCGR2B_HLA-DMA
ARPC5L_VAMP8,CTSS_GPR56,CYBA_RAMP1,FCN1_IFITM3
CD79A_FCRLA,IGFBP7_PLBD1,CD9_S100A6,KLRC1_LY6G6F
ARPC1B_GSTP1,CEBPB_LINC00936,APOBEC3A_NPC2,CLEC1B_IGFBP7
KLRC1_LITAF,ALDH2_SMCO4,CCL4_FGFBP2,CYBA_ENHO
LGALS2_SEPT5,PGRMC1_PRR5,CD247_NCF2,FPR1_S100A11
ARPC5L_CD37,F13A1_ZAP70,KIAA0125_TMEM40,MS4A6A_S100A8
HLA-DMB_LST1,PTGS1_ZAP70,MAFB_RP11-367G6.3,CD1C_FCGR3A
HLA-DQB1_IFI30,CLDN5_LYAR,FCN1_TYROBP,ENHO_FCGR3A
GZMA_IL32,EFHD2_LINC00936,GZMA_GZMK,CD1C_TNFSF13B
CTSS_TALDO1,ALDH2_LY6G6F,GNLY_TALDO1,CST3_NCF2
GZMB_S100A8,ASGR1_CD9,GSN_NKG7,KLRB1_UBB
FGFBP2_GIMAP5,GSN_PRSS23,FCRLA_GP9,FCGR3A_FGFBP2
FCN1_PTGS1,C9orf142_NCOA4,LINC00936_MS4A6A,SERPINF1_TYROBP
IL1B_LST1,IL1B_SMCO4,CLIC3_CYBA,CD1C_FGL2
IL32_LYAR,GRN_HLA-DRB1,CCL3_GZMH,LGALS3_LINC00936
MYL9_TPM1,AC147651.3_PGRMC1,CD160_IL1B,KLRG1_LITAF
ARPC1B_HLA-DPA1,CDA_SMIM14,CEBPB_P2RX5,GP9_MMD
FCRL6_GYG1,CCL3_LGALS2,GPR56_XCL2,ABI3_MARCH2
ID2_MAP3K7CL,FCN1_SAT1,GYG1_MS4A6A,CA2_SPIB
FCRL6_GNLY,NPC2_SMIM14,IGLL5_TNFSF13B,CYBA_FCER1G
ARPC1B_FCGR3A,CD160_PTCRA,ABI3_CCL5,FCRLA_LTB
BLVRA_SEPT5,CD79A_TREML1,CCL5_TTC38,HLA-DQA1_HLA-DQB1
HLA-DRB1_PLA2G12A,PLA2G12A_SWAP70,GNLY_NCF2,CD37_FCRLA
LYAR_MARCH2,HLA-DPB1_TIGIT,EFHD2_SPON2,CLEC10A_RGS18
COTL1_IFITM3,ASGR1_C5AR1,HINT1_TALDO1,GNG11_ODC1
HIST1H2AC_MYL9,NPC2_SMCO4,CCL5_RGS18,HAVCR2_MAFB
GZMK_LGALS3,HIST1H2AC_SWAP70,CCL3_CD2,PRSS23_TSC22D1
CTSW_PRR5,FERMT3_SAMD3,PHACTR1_TNFSF13B,S100A11_TYMP
APOBEC3G_S100A8,CCL5_FCER1G,EAF2_FCN1,CMTM5_LINC00926
CDA_IGSF6,ALDH2_ASGR1,CD37_SNX29P2,CDA_MARCH2
ALDH2_NCF2,CST3_TIGIT,GP1BA_SAT1,ARHGAP24_S100A8
BLVRA_TMEM40,AC147651.3_SPIB,GIMAP5_NPC2,MAFB_MFSD1
GYG1_LINC00936,PDIA3_PRF1,PRF1_TIGIT,FCRLA_SPIB
FCGR2B_TPM1,FOLR3_S100A12,GZMA_HLA-DRB1,CCL5_FCGR3A
DYNLL1_RAMP1,IGSF6_SAT1,CCL4_H2AFY,CYBA_HLA-DQA1
ARPC5L_GZMH,LITAF_PDIA3,CEBPB_GSN,GP1BA_P2RX5
MS4A6A_SPIB,FCGR2B_PLA2G12A,P2RX5_SAT1,FCN1_PLD4
GYG1_MS4A1,PTGDR_RAMP1,CD247_NPC2,ASGR1_TNFSF13B
PLD4_TCL1A,GSN_PLEKHF1,FCRL6_PHACTR1,GZMK_SPARC
GPR56_TTC38,GNLY_LYAR,AC147651.3_TYROBP,HLA-DQB1_PLBD1
ACRBP_PKIG,P2RX5_TPM4,HLA-DQA1_SWAP70,CDA_TYMP
CD72_ODC1,ACRBP_SNX29P2,CTSW_MS4A1,FCN1_SMIM14
IFI30_MAL,AKR1C3_FGFBP2,FCGR3A_ODC1,CDA_SWAP70
HINT1_LAMTOR1,LY6G6F_TNFRSF1B,CD37_XCL1,CLDN5_LDLRAP1
CTSW_MPP1,C2orf88_PPBP,KIAA0125_NRGN,CLDN5_SDPR
GZMH_SMIM14,SNCA_SWAP70,GNLY_SPON2,CLEC10A_TYROBP
CST7_LITAF,GPX1_PHACTR1,HLA-DPB1_XCL2,LITAF_UBB
CD247_HLA-DMA,GPX1_IFI30,FCGR3A_RP11-367G6.3,GP1BA_TREML1
